Date,Open,High,Low,Close,Adj Close,Volume
2000-11-13,124.879997,124.879997,124.879997,124.879997,82.594421,0
2000-11-14,127.820000,127.820000,127.820000,127.820000,84.538902,0
2000-11-15,128.470001,128.470001,128.470001,128.470001,84.968811,0
2000-11-16,126.860001,126.860001,126.860001,126.860001,83.903992,0
2000-11-17,126.440002,126.440002,126.440002,126.440002,83.626228,0
2000-11-20,124.120003,124.120003,124.120003,124.120003,82.091774,0
2000-11-21,124.559998,124.559998,124.559998,124.559998,82.382767,0
2000-11-22,122.260002,122.260002,122.260002,122.260002,80.861565,0
2000-11-24,124.059998,124.059998,124.059998,124.059998,82.052078,0
2000-11-27,124.730003,124.730003,124.730003,124.730003,82.495201,0
2000-11-28,123.540001,123.540001,123.540001,123.540001,81.708153,0
2000-11-29,124.110001,124.110001,124.110001,124.110001,82.085159,0
2000-11-30,121.620003,121.620003,121.620003,121.620003,80.438339,0
2000-12-01,121.650002,121.650002,121.650002,121.650002,80.458138,0
2000-12-04,122.550003,122.550003,122.550003,122.550003,81.053360,0
2000-12-05,127.330002,127.330002,127.330002,127.330002,84.214867,0
2000-12-06,125.029999,125.029999,125.029999,125.029999,82.693672,0
2000-12-07,124.309998,124.309998,124.309998,124.309998,82.217400,0
2000-12-08,126.750000,126.750000,126.750000,126.750000,83.831184,0
2000-12-11,127.720001,127.720001,127.720001,127.720001,84.472748,0
2000-12-12,126.900002,126.900002,126.900002,126.900002,83.930450,0
2000-12-13,125.889999,125.889999,125.889999,125.889999,83.262413,0
2000-12-14,124.120003,124.120003,124.120003,124.120003,82.091774,0
2000-12-15,121.459999,121.459999,121.459999,121.459999,80.332474,0
2000-12-18,122.440002,122.440002,122.440002,122.440002,80.980629,0
2000-12-19,120.860001,120.860001,120.860001,120.860001,79.935616,0
2000-12-20,117.080002,117.080002,117.080002,117.080002,77.435616,0
2000-12-21,118.019997,118.019997,118.019997,118.019997,78.057289,0
2000-12-22,120.519997,120.519997,120.519997,120.519997,79.710762,0
2000-12-26,121.370003,121.370003,121.370003,121.370003,80.272957,0
2000-12-27,122.660004,122.660004,122.660004,122.660004,81.126167,0
2000-12-28,123.150002,123.150002,123.150002,123.150002,81.450233,0
2000-12-29,121.860001,121.860001,121.860001,121.860001,80.597008,0
2001-01-02,118.440002,118.440002,118.440002,118.440002,78.335083,0
2001-01-03,124.410004,124.410004,124.410004,124.410004,82.283585,0
2001-01-04,123.099998,123.099998,123.099998,123.099998,81.417130,0
2001-01-05,119.860001,119.860001,119.860001,119.860001,79.274254,0
2001-01-08,119.660004,119.660004,119.660004,119.660004,79.141975,0
2001-01-09,120.120003,120.120003,120.120003,120.120003,79.446213,0
2001-01-10,121.279999,121.279999,121.279999,121.279999,80.213425,0
2001-01-11,122.529999,122.529999,122.529999,122.529999,81.040176,0
2001-01-12,121.750000,121.750000,121.750000,121.750000,80.524269,0
2001-01-16,122.519997,122.519997,122.519997,122.519997,81.033524,0
2001-01-17,122.790001,122.790001,122.790001,122.790001,81.212120,0
2001-01-18,124.500000,124.500000,124.500000,124.500000,82.343109,0
2001-01-19,124.000000,124.000000,124.000000,124.000000,82.012383,0
2001-01-22,124.029999,124.029999,124.029999,124.029999,82.032249,0
2001-01-23,125.639999,125.639999,125.639999,125.639999,83.097069,0
2001-01-24,126.010002,126.010002,126.010002,126.010002,83.341797,0
2001-01-25,125.379997,125.379997,125.379997,125.379997,82.925133,0
2001-01-26,125.150002,125.150002,125.150002,125.150002,82.772995,0
2001-01-29,126.000000,126.000000,126.000000,126.000000,83.335205,0
2001-01-30,126.889999,126.889999,126.889999,126.889999,83.923843,0
2001-01-31,126.190002,126.190002,126.190002,126.190002,83.460861,0
2001-02-01,126.889999,126.889999,126.889999,126.889999,83.923843,0
2001-02-02,124.669998,124.669998,124.669998,124.669998,82.455521,0
2001-02-05,125.120003,125.120003,125.120003,125.120003,82.753174,0
2001-02-06,124.940002,124.940002,124.940002,124.940002,82.634109,0
2001-02-07,123.910004,123.910004,123.910004,123.910004,81.952866,0
2001-02-08,123.139999,123.139999,123.139999,123.139999,81.443604,0
2001-02-09,121.489998,121.489998,121.489998,121.489998,80.352295,0
2001-02-12,122.919998,122.919998,122.919998,122.919998,81.298111,0
2001-02-13,121.870003,121.870003,121.870003,121.870003,80.603653,0
2001-02-14,121.629997,121.629997,121.629997,121.629997,80.444885,0
2001-02-15,122.629997,122.629997,122.629997,122.629997,81.106308,0
2001-02-16,120.309998,120.309998,120.309998,120.309998,79.571854,0
2001-02-20,118.220001,118.220001,118.220001,118.220001,78.189545,0
2001-02-21,116.040001,116.040001,116.040001,116.040001,76.747726,0
2001-02-22,115.820000,115.820000,115.820000,115.820000,76.602242,0
2001-02-23,115.180000,115.180000,115.180000,115.180000,76.178947,0
2001-02-26,117.199997,117.199997,117.199997,117.199997,77.514931,0
2001-02-27,116.309998,116.309998,116.309998,116.309998,76.926315,0
2001-02-28,114.660004,114.660004,114.660004,114.660004,75.834976,0
2001-03-01,114.779999,114.779999,114.779999,114.779999,75.914383,0
2001-03-02,114.129997,114.129997,114.129997,114.129997,75.484482,0
2001-03-05,114.809998,114.809998,114.809998,114.809998,75.934219,0
2001-03-06,115.959999,115.959999,115.959999,115.959999,76.694824,0
2001-03-07,116.720001,116.720001,116.720001,116.720001,77.197479,0
2001-03-08,117.000000,117.000000,117.000000,117.000000,77.382698,0
2001-03-09,114.099998,114.099998,114.099998,114.099998,75.464630,0
2001-03-12,109.180000,109.180000,109.180000,109.180000,72.210594,0
2001-03-13,110.820000,110.820000,110.820000,110.820000,73.295273,0
2001-03-14,107.959999,107.959999,107.959999,107.959999,71.403694,0
2001-03-15,108.589996,108.589996,108.589996,108.589996,71.820320,0
2001-03-16,106.160004,106.160004,106.160004,106.160004,70.213188,0
2001-03-19,108.029999,108.029999,108.029999,108.029999,71.449989,0
2001-03-20,105.430000,105.430000,105.430000,105.430000,69.730370,0
2001-03-21,103.540001,103.540001,103.540001,103.540001,68.480370,0
2001-03-22,103.120003,103.120003,103.120003,103.120003,68.202599,0
2001-03-23,105.180000,105.180000,105.180000,105.180000,69.565025,0
2001-03-26,106.360001,106.360001,106.360001,106.360001,70.345444,0
2001-03-27,109.080002,109.080002,109.080002,109.080002,72.144478,0
2001-03-28,106.430000,106.430000,106.430000,106.430000,70.391800,0
2001-03-29,105.940002,105.940002,105.940002,105.940002,70.067711,0
2001-03-30,107.080002,107.080002,107.080002,107.080002,70.821671,0
2001-04-02,105.739998,105.739998,105.739998,105.739998,69.935417,0
2001-04-03,102.110001,102.110001,102.110001,102.110001,67.534592,0
2001-04-04,101.830002,101.830002,101.830002,101.830002,67.349373,0
2001-04-05,106.279999,106.279999,106.279999,106.279999,70.292572,0
2001-04-06,104.180000,104.180000,104.180000,104.180000,68.903671,0
2001-04-09,105.029999,105.029999,105.029999,105.029999,69.465828,0
2001-04-10,107.879997,107.879997,107.879997,107.879997,71.350800,0
2001-04-11,107.650002,107.650002,107.650002,107.650002,71.198669,0
2001-04-12,109.269997,109.269997,109.269997,109.269997,72.270119,0
2001-04-16,108.919998,108.919998,108.919998,108.919998,72.038643,0
2001-04-17,110.040001,110.040001,110.040001,110.040001,72.779388,0
2001-04-18,114.330002,114.330002,114.330002,114.330002,75.616753,0
2001-04-19,115.760002,115.760002,115.760002,115.760002,76.562561,0
2001-04-20,114.769997,114.769997,114.769997,114.769997,75.907753,0
2001-04-23,113.050003,113.050003,113.050003,113.050003,74.770164,0
2001-04-24,111.680000,111.680000,111.680000,111.680000,73.864098,0
2001-04-25,113.459999,113.459999,113.459999,113.459999,75.041351,0
2001-04-26,114.010002,114.010002,114.010002,114.010002,75.405106,0
2001-04-27,115.720001,115.720001,115.720001,115.720001,76.536102,0
2001-04-30,115.400002,115.400002,115.400002,115.400002,76.324463,0
2001-05-01,116.959999,116.959999,116.959999,116.959999,77.356239,0
2001-05-02,117.059998,117.059998,117.059998,117.059998,77.422333,0
2001-05-03,115.339996,115.339996,115.339996,115.339996,76.284744,0
2001-05-04,117.010002,117.010002,117.010002,117.010002,77.389297,0
2001-05-07,116.720001,116.720001,116.720001,116.720001,77.197479,0
2001-05-08,116.510002,116.510002,116.510002,116.510002,77.058594,0
2001-05-09,116.000000,116.000000,116.000000,116.000000,76.721283,0
2001-05-10,115.989998,115.989998,115.989998,115.989998,76.714653,0
2001-05-11,115.120003,115.120003,115.120003,115.120003,76.139267,0
2001-05-14,115.430000,115.430000,115.430000,115.430000,76.344276,0
2001-05-15,115.480003,115.480003,115.480003,115.480003,76.377365,0
2001-05-16,118.779999,118.779999,118.779999,118.779999,78.559952,0
2001-05-17,119.110001,119.110001,119.110001,119.110001,78.778236,0
2001-05-18,119.449997,119.449997,119.449997,119.449997,79.003082,0
2001-05-21,121.370003,121.370003,121.370003,121.370003,80.272957,0
2001-05-22,121.059998,121.059998,121.059998,121.059998,80.067917,0
2001-05-23,119.180000,119.180000,119.180000,119.180000,78.824493,0
2001-05-24,119.559998,119.559998,119.559998,119.559998,79.075859,0
2001-05-25,118.150002,118.150002,118.150002,118.150002,78.143272,0
2001-05-29,117.239998,117.239998,117.239998,117.239998,77.541389,0
2001-05-30,115.430000,115.430000,115.430000,115.430000,76.344276,0
2001-05-31,116.160004,116.160004,116.160004,116.160004,76.827103,0
2001-06-01,116.610001,116.610001,116.610001,116.610001,77.124702,0
2001-06-04,117.199997,117.199997,117.199997,117.199997,77.514931,0
2001-06-05,118.720001,118.720001,118.720001,118.720001,78.520294,0
2001-06-06,117.489998,117.489998,117.489998,117.489998,77.706734,0
2001-06-07,118.129997,118.129997,118.129997,118.129997,78.130035,0
2001-06-08,117.019997,117.019997,117.019997,117.019997,77.395905,0
2001-06-11,116.040001,116.040001,116.040001,116.040001,76.747726,0
2001-06-12,116.180000,116.180000,116.180000,116.180000,76.840332,0
2001-06-13,114.889999,114.889999,114.889999,114.889999,75.987152,0
2001-06-14,112.870003,112.870003,112.870003,112.870003,74.651131,0
2001-06-15,112.370003,112.370003,112.370003,112.370003,74.320427,0
2001-06-18,111.820000,111.820000,111.820000,111.820000,73.956650,0
2001-06-19,112.209999,112.209999,112.209999,112.209999,74.214584,0
2001-06-20,113.180000,113.180000,113.180000,113.180000,74.856171,0
2001-06-21,114.470001,114.470001,114.470001,114.470001,75.709351,0
2001-06-22,113.099998,113.099998,113.099998,113.099998,74.997864,0
2001-06-25,112.470001,112.470001,112.470001,112.470001,74.580070,0
2001-06-26,112.300003,112.300003,112.300003,112.300003,74.467377,0
2001-06-27,111.790001,111.790001,111.790001,111.790001,74.129158,0
2001-06-28,113.190002,113.190002,113.190002,113.190002,75.057526,0
2001-06-29,113.019997,113.019997,113.019997,113.019997,74.944794,0
2001-07-02,114.160004,114.160004,114.160004,114.160004,75.700752,0
2001-07-03,113.970001,113.970001,113.970001,113.970001,75.574738,0
2001-07-05,112.580002,112.580002,112.580002,112.580002,74.653023,0
2001-07-06,109.959999,109.959999,109.959999,109.959999,72.915680,0
2001-07-09,110.720001,110.720001,110.720001,110.720001,73.419655,0
2001-07-10,109.139999,109.139999,109.139999,109.139999,72.371925,0
2001-07-11,109.010002,109.010002,109.010002,109.010002,72.285736,0
2001-07-12,111.599998,111.599998,111.599998,111.599998,74.003136,0
2001-07-13,112.300003,112.300003,112.300003,112.300003,74.467377,0
2001-07-16,111.070000,111.070000,111.070000,111.070000,73.651764,0
2001-07-17,112.180000,112.180000,112.180000,112.180000,74.387794,0
2001-07-18,111.559998,111.559998,111.559998,111.559998,73.976662,0
2001-07-19,112.239998,112.239998,112.239998,112.239998,74.427544,0
2001-07-20,111.849998,111.849998,111.849998,111.849998,74.168953,0
2001-07-23,110.019997,110.019997,110.019997,110.019997,72.955437,0
2001-07-24,108.230003,108.230003,108.230003,108.230003,71.768478,0
2001-07-25,109.970001,109.970001,109.970001,109.970001,72.922264,0
2001-07-26,111.110001,111.110001,111.110001,111.110001,73.678246,0
2001-07-27,111.400002,111.400002,111.400002,111.400002,73.870544,0
2001-07-30,111.279999,111.279999,111.279999,111.279999,73.790970,0
2001-07-31,111.900002,111.900002,111.900002,111.900002,74.202110,0
2001-08-01,112.349998,112.349998,112.349998,112.349998,74.500488,0
2001-08-02,112.809998,112.809998,112.809998,112.809998,74.805550,0
2001-08-03,112.220001,112.220001,112.220001,112.220001,74.414299,0
2001-08-06,110.949997,110.949997,110.949997,110.949997,73.572144,0
2001-08-07,111.309998,111.309998,111.309998,111.309998,73.810860,0
2001-08-08,109.400002,109.400002,109.400002,109.400002,72.544312,0
2001-08-09,109.410004,109.410004,109.410004,109.410004,72.550964,0
2001-08-10,110.029999,110.029999,110.029999,110.029999,72.962082,0
2001-08-13,110.150002,110.150002,110.150002,110.150002,73.041672,0
2001-08-14,109.730003,109.730003,109.730003,109.730003,72.763184,0
2001-08-15,108.949997,108.949997,108.949997,108.949997,72.245926,0
2001-08-16,109.290001,109.290001,109.290001,109.290001,72.471405,0
2001-08-17,107.470001,107.470001,107.470001,107.470001,71.264542,0
2001-08-20,108.339996,108.339996,108.339996,108.339996,71.841431,0
2001-08-21,107.029999,107.029999,107.029999,107.029999,70.972740,0
2001-08-22,107.790001,107.790001,107.790001,107.790001,71.476738,0
2001-08-23,107.489998,107.489998,107.489998,107.489998,71.277779,0
2001-08-24,109.599998,109.599998,109.599998,109.599998,72.676979,0
2001-08-27,109.070000,109.070000,109.070000,109.070000,72.325485,0
2001-08-28,107.440002,107.440002,107.440002,107.440002,71.244644,0
2001-08-29,106.260002,106.260002,106.260002,106.260002,70.462135,0
2001-08-30,104.459999,104.459999,104.459999,104.459999,69.268585,0
2001-08-31,104.889999,104.889999,104.889999,104.889999,69.553688,0
2001-09-04,104.820000,104.820000,104.820000,104.820000,69.507286,0
2001-09-05,104.730003,104.730003,104.730003,104.730003,69.447601,0
2001-09-06,102.389999,102.389999,102.389999,102.389999,67.895905,0
2001-09-07,100.480003,100.480003,100.480003,100.480003,66.629372,0
2001-09-10,101.110001,101.110001,101.110001,101.110001,67.047142,0
2001-09-17,96.160004,96.160004,96.160004,96.160004,63.764748,0
2001-09-18,95.610001,95.610001,95.610001,95.610001,63.400024,0
2001-09-19,94.070000,94.070000,94.070000,94.070000,62.378841,0
2001-09-20,91.150002,91.150002,91.150002,91.150002,60.442551,0
2001-09-21,89.080002,89.080002,89.080002,89.080002,59.287827,0
2001-09-24,92.550003,92.550003,92.550003,92.550003,61.597294,0
2001-09-25,93.360001,93.360001,93.360001,93.360001,62.136379,0
2001-09-26,92.910004,92.910004,92.910004,92.910004,61.836903,0
2001-09-27,93.980003,93.980003,93.980003,93.980003,62.549053,0
2001-09-28,96.040001,96.040001,96.040001,96.040001,63.920063,0
2001-10-01,95.820000,95.820000,95.820000,95.820000,63.773659,0
2001-10-02,97.000000,97.000000,97.000000,97.000000,64.559021,0
2001-10-03,98.949997,98.949997,98.949997,98.949997,65.856842,0
2001-10-04,98.709999,98.709999,98.709999,98.709999,65.697105,0
2001-10-05,98.889999,98.889999,98.889999,98.889999,65.816925,0
2001-10-08,98.059998,98.059998,98.059998,98.059998,65.264496,0
2001-10-09,97.540001,97.540001,97.540001,97.540001,64.918427,0
2001-10-10,99.790001,99.790001,99.790001,99.790001,66.415932,0
2001-10-11,101.309998,101.309998,101.309998,101.309998,67.427574,0
2001-10-12,100.779999,100.779999,100.779999,100.779999,67.074821,0
2001-10-15,100.620003,100.620003,100.620003,100.620003,66.968346,0
2001-10-16,101.320000,101.320000,101.320000,101.320000,67.434242,0
2001-10-17,99.440002,99.440002,99.440002,99.440002,66.182961,0
2001-10-18,98.660004,98.660004,98.660004,98.660004,65.663872,0
2001-10-19,99.110001,99.110001,99.110001,99.110001,65.963348,0
2001-10-22,100.620003,100.620003,100.620003,100.620003,66.968346,0
2001-10-23,100.150002,100.150002,100.150002,100.150002,66.655533,0
2001-10-24,100.190002,100.190002,100.190002,100.190002,66.682175,0
2001-10-25,101.570000,101.570000,101.570000,101.570000,67.600624,0
2001-10-26,101.980003,101.980003,101.980003,101.980003,67.873505,0
2001-10-29,99.559998,99.559998,99.559998,99.559998,66.262856,0
2001-10-30,97.860001,97.860001,97.860001,97.860001,65.131401,0
2001-10-31,97.870003,97.870003,97.870003,97.870003,65.138039,0
2001-11-01,100.120003,100.120003,100.120003,100.120003,66.635536,0
2001-11-02,100.410004,100.410004,100.410004,100.410004,66.828560,0
2001-11-05,101.860001,101.860001,101.860001,101.860001,67.793617,0
2001-11-06,103.339996,103.339996,103.339996,103.339996,68.778641,0
2001-11-07,103.089996,103.089996,103.089996,103.089996,68.612244,0
